year,admin1,fatalities
2018,Nord-Kivu,3
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,4
2018,Ituri,0
2018,Ituri,0
2018,Ituri,0
2018,Nord-Kivu,1
2018,Nord-Kivu,4
2018,Nord-Kivu,1
2018,Tanganyika,0
2018,Nord-Kivu,1
2018,Nord-Kivu,2
2018,Kinshasa,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,2
2018,Nord-Kivu,11
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Bas-Uele,0
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,12
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Bas-Uele,0
2018,Nord-Kivu,6
2018,Sud-Kivu,1
2018,Sud-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Kasai-Central,0
2018,Nord-Ubangi,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Ubangi,0
2018,Kinshasa,0
2018,Tanganyika,0
2018,Tanganyika,0
2018,Nord-Kivu,2
2018,Ituri,3
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Ubangi,0
2018,Ituri,1
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Haut-Katanga,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Maniema,0
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Sud-Kivu,1
2018,Kasai,0
2018,Ituri,0
2018,Ituri,0
2018,Kasai,5
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Kasai,5
2018,Sud-Kivu,1
2018,Ituri,0
2018,Sud-Kivu,0
2018,Kinshasa,0
2018,Nord-Kivu,8
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,7
2018,Nord-Kivu,0
2018,Kasai-Central,0
2018,Kasai-Central,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Ituri,0
2018,Lualaba,0
2018,Haut-Katanga,0
2018,Nord-Kivu,0
2018,Nord-Kivu,13
2018,Tanganyika,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Haut-Katanga,0
2018,Ituri,0
2018,Ituri,0
2018,Sud-Kivu,0
2018,Ituri,0
2018,Sud-Kivu,2
2018,Nord-Kivu,6
2018,Nord-Kivu,0
2018,Ituri,0
2018,Ituri,0
2018,Nord-Kivu,4
2018,Haut-Katanga,1
2018,Haut-Katanga,0
2018,Kasai,0
2018,Nord-Kivu,0
2018,Kasai-Central,0
2018,Ituri,0
2018,Kongo-Central,1
2018,Kasai-Central,0
2018,Nord-Kivu,1
2018,Kasai-Central,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Kinshasa,0
2018,Ituri,2
2018,Ituri,0
2018,Nord-Kivu,2
2018,Lualaba,3
2018,Nord-Kivu,6
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Haut-Uele,0
2018,Haut-Uele,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Ituri,3
2018,Ituri,3
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Sankuru,0
2018,Nord-Kivu,18
2018,Maniema,0
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Haut-Uele,0
2018,Sud-Kivu,10
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Maniema,1
2018,Kinshasa,0
2018,Nord-Kivu,1
2018,Ituri,5
2018,Sud-Kivu,15
2018,Nord-Kivu,2
2018,Haut-Uele,0
2018,Haut-Uele,0
2018,Haut-Uele,0
2018,Sud-Kivu,0
2018,Sud-Kivu,1
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Haut-Uele,0
2018,Nord-Kivu,2
2018,Kinshasa,3
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Ituri,3
2018,Ituri,4
2018,Ituri,4
2018,Kinshasa,5
2018,Kasai-Central,0
2018,Sud-Kivu,5
2018,Nord-Kivu,0
2018,Sud-Kivu,3
2018,Nord-Kivu,2
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Haut-Uele,0
2018,Ituri,1
2018,Nord-Kivu,4
2018,Nord-Kivu,1
2018,Nord-Kivu,6
2018,Nord-Kivu,0
2018,Kasai,0
2018,Nord-Kivu,0
2018,Bas-Uele,0
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Tanganyika,1
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Ituri,0
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Kongo-Central,1
2018,Nord-Kivu,2
2018,Kasai,0
2018,Kinshasa,0
2018,Nord-Kivu,0
2018,Haut-Katanga,0
2018,Sud-Kivu,0
2018,Equateur,0
2018,Kasai-Oriental,0
2018,Bas-Uele,0
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Bas-Uele,0
2018,Bas-Uele,0
2018,Ituri,3
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Haut-Katanga,1
2018,Sud-Ubangi,0
2018,Nord-Kivu,5
2018,Bas-Uele,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,5
2018,Bas-Uele,0
2018,Nord-Kivu,4
2018,Bas-Uele,0
2018,Nord-Kivu,0
2018,Bas-Uele,0
2018,Ituri,2
2018,Ituri,0
2018,Ituri,0
2018,Bas-Uele,2
2018,Kasai,0
2018,Kwilu,0
2018,Kwilu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,18
2018,Nord-Kivu,0
2018,Kasai-Central,0
2018,Nord-Kivu,2
2018,Sud-Kivu,1
2018,Nord-Kivu,2
2018,Ituri,1
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Ituri,1
2018,Nord-Kivu,3
2018,Tanganyika,0
2018,Ituri,1
2018,Kasai-Central,0
2018,Nord-Kivu,3
2018,Nord-Kivu,0
2018,Sud-Kivu,3
2018,Sud-Kivu,1
2018,Ituri,1
2018,Ituri,1
2018,Ituri,1
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Ituri,1
2018,Nord-Kivu,1
2018,Sud-Kivu,4
2018,Kongo-Central,0
2018,Sud-Kivu,1
2018,Sud-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,5
2018,Nord-Kivu,3
2018,Nord-Kivu,6
2018,Ituri,0
2018,Ituri,0
2018,Sud-Kivu,2
2018,Nord-Kivu,2
2018,Tanganyika,0
2018,Nord-Kivu,4
2018,Nord-Kivu,3
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,4
2018,Sud-Kivu,1
2018,Nord-Kivu,12
2018,Nord-Kivu,2
2018,Sud-Kivu,0
2018,Nord-Kivu,3
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,13
2018,Nord-Kivu,0
2018,Kinshasa,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Kasai-Central,0
2018,Haut-Katanga,1
2018,Sankuru,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Ituri,0
2018,Ituri,0
2018,Nord-Kivu,0
2018,Nord-Kivu,3
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,14
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Nord-Kivu,0
2018,Kinshasa,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Haut-Uele,0
2018,Kinshasa,0
2018,Haut-Uele,0
2018,Haut-Uele,0
2018,Haut-Uele,0
2018,Nord-Kivu,0
2018,Haut-Uele,0
2018,Sud-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Haut-Uele,0
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Sud-Kivu,5
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Ituri,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Haut-Katanga,0
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Ituri,0
2018,Ituri,0
2018,Tanganyika,0
2018,Tanganyika,0
2018,Nord-Kivu,0
2018,Tanganyika,2
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,8
2018,Haut-Lomami,0
2018,Nord-Kivu,7
2018,Nord-Kivu,1
2018,Ituri,0
2018,Ituri,0
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Ituri,0
2018,Ituri,0
2018,Kasai-Central,1
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Ituri,1
2018,Nord-Kivu,2
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Haut-Uele,0
2018,Haut-Uele,0
2018,Haut-Uele,0
2018,Tanganyika,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Haut-Katanga,1
2018,Nord-Kivu,0
2018,Haut-Katanga,0
2018,Nord-Kivu,0
2018,Haut-Katanga,3
2018,Haut-Katanga,0
2018,Nord-Kivu,0
2018,Maniema,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,3
2018,Nord-Kivu,0
2018,Sud-Kivu,2
2018,Nord-Kivu,12
2018,Ituri,1
2018,Sud-Kivu,10
2018,Nord-Kivu,7
2018,Nord-Kivu,6
2018,Ituri,0
2018,Ituri,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Sud-Kivu,5
2018,Sud-Kivu,5
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,3
2018,Nord-Kivu,5
2018,Nord-Kivu,4
2018,Nord-Kivu,4
2018,Nord-Kivu,7
2018,Nord-Kivu,3
2018,Sud-Kivu,0
2018,Sud-Kivu,6
2018,Nord-Kivu,3
2018,Nord-Kivu,5
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Haut-Katanga,0
2018,Sud-Kivu,7
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,2
2018,Sud-Kivu,0
2018,Sud-Kivu,1
2018,Sud-Kivu,7
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Bas-Uele,0
2018,Sud-Kivu,0
2018,Nord-Kivu,7
2018,Nord-Kivu,0
2018,Kinshasa,4
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,4
2018,Nord-Kivu,0
2018,Kinshasa,4
2018,Nord-Kivu,16
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Kinshasa,1
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Tanganyika,0
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Bas-Uele,2
2018,Sud-Kivu,1
2018,Sud-Kivu,0
2018,Kinshasa,1
2018,Nord-Kivu,1
2018,Haut-Uele,0
2018,Nord-Kivu,0
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Ituri,0
2018,Kinshasa,3
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,5
2018,Haut-Lomami,2
2018,Haut-Lomami,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Kivu,2
2018,Nord-Kivu,1
2018,Sud-Kivu,4
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Kinshasa,3
2018,Kinshasa,1
2018,Sud-Kivu,4
2018,Sud-Kivu,0
2018,Tshopo,0
2018,Kinshasa,4
2018,Kasai-Central,1
2018,Nord-Kivu,2
2018,Kasai-Central,1
2018,Sud-Kivu,4
2018,Nord-Kivu,0
2018,Ituri,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Maniema,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Haut-Uele,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,5
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Nord-Kivu,3
2018,Sud-Kivu,1
2018,Bas-Uele,0
2018,Nord-Kivu,1
2018,Sud-Kivu,4
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Haut-Lomami,2
2018,Nord-Kivu,3
2018,Nord-Kivu,0
2018,Sud-Kivu,6
2018,Bas-Uele,0
2018,Tshopo,0
2018,Nord-Kivu,1
2018,Tshopo,0
2018,Nord-Kivu,0
2018,Equateur,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,7
2018,Sud-Kivu,0
2018,Sankuru,0
2018,Nord-Kivu,6
2018,Sud-Kivu,0
2018,Haut-Uele,0
2018,Nord-Kivu,3
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,4
2018,Nord-Kivu,0
2018,Haut-Katanga,0
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Tanganyika,0
2018,Nord-Kivu,2
2018,Nord-Kivu,1
2018,Nord-Kivu,2
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Nord-Kivu,2
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Ituri,0
2018,Sankuru,0
2018,Nord-Kivu,0
2018,Maniema,0
2018,Nord-Kivu,1
2018,Nord-Kivu,3
2018,Ituri,2
2018,Ituri,0
2018,Tshopo,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Ituri,0
2018,Nord-Kivu,0
2018,Bas-Uele,0
2018,Sud-Kivu,4
2018,Maniema,30
2018,Ituri,0
2018,Nord-Kivu,28
2018,Haut-Lomami,0
2018,Kinshasa,1
2018,Ituri,4
2018,Nord-Kivu,0
2018,Tshopo,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Bas-Uele,0
2018,Ituri,7
2018,Tshopo,0
2018,Sud-Kivu,3
2018,Ituri,0
2018,Ituri,0
2018,Sud-Kivu,1
2018,Sud-Kivu,1
2018,Sud-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Tshopo,0
2018,Nord-Kivu,3
2018,Kasai,8
2018,Haut-Katanga,0
2018,Sud-Kivu,0
2018,Nord-Kivu,2
2018,Nord-Kivu,10
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,10
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Bas-Uele,0
2018,Nord-Kivu,0
2018,Kinshasa,0
2018,Ituri,0
2018,Nord-Kivu,0
2018,Nord-Kivu,3
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Kongo-Central,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,5
2018,Nord-Kivu,0
2018,Nord-Kivu,2
2018,Sud-Kivu,0
2018,Sud-Kivu,2
2018,Bas-Uele,0
2018,Kinshasa,0
2018,Ituri,0
2018,Nord-Kivu,4
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Haut-Katanga,0
2018,Nord-Kivu,2
2018,Tanganyika,0
2018,Nord-Kivu,1
2018,Kinshasa,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Kongo-Central,0
2018,Sud-Kivu,0
2018,Ituri,0
2018,Nord-Kivu,0
2018,Haut-Uele,2
2018,Kinshasa,1
2018,Ituri,0
2018,Tanganyika,0
2018,Nord-Kivu,1
2018,Haut-Uele,0
2018,Kasai-Central,8
2018,Sud-Kivu,2
2018,Nord-Kivu,0
2018,Sud-Kivu,3
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Kinshasa,0
2018,Kongo-Central,0
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Tshopo,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,2
2018,Ituri,0
2018,Sud-Kivu,2
2018,Ituri,2
2018,Ituri,0
2018,Sud-Kivu,1
2018,Kasai-Central,5
2018,Sud-Kivu,5
2018,Ituri,0
2018,Sud-Kivu,1
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Kinshasa,4
2018,Haut-Katanga,0
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Sud-Kivu,2
2018,Nord-Kivu,0
2018,Nord-Kivu,6
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Sud-Kivu,2
2018,Kasai-Central,3
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,2
2018,Nord-Kivu,8
2018,Nord-Kivu,7
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,2
2018,Nord-Kivu,2
2018,Haut-Katanga,0
2018,Nord-Kivu,0
2018,Ituri,0
2018,Ituri,0
2018,Haut-Uele,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Ituri,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Ituri,2
2018,Tshopo,0
2018,Nord-Kivu,0
2018,Nord-Kivu,2
2018,Tanganyika,0
2018,Sud-Ubangi,2
2018,Sud-Kivu,2
2018,Ituri,0
2018,Haut-Katanga,0
2018,Bas-Uele,0
2018,Tanganyika,0
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Ituri,0
2018,Sud-Ubangi,7
2018,Ituri,0
2018,Haut-Katanga,2
2018,Ituri,0
2018,Sud-Kivu,0
2018,Nord-Kivu,3
2018,Sud-Kivu,0
2018,Nord-Kivu,2
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Haut-Uele,0
2018,Nord-Kivu,3
2018,Haut-Uele,0
2018,Nord-Kivu,4
2018,Nord-Kivu,13
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,1
2018,Maniema,0
2018,Sud-Kivu,2
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,2
2018,Ituri,0
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Sud-Kivu,2
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,2
2018,Ituri,0
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Tanganyika,1
2018,Nord-Kivu,12
2018,Sankuru,2
2018,Haut-Katanga,0
2018,Sud-Kivu,0
2018,Haut-Katanga,2
2018,Nord-Kivu,0
2018,Ituri,0
2018,Sud-Kivu,4
2018,Ituri,0
2018,Ituri,0
2018,Bas-Uele,0
2018,Nord-Kivu,0
2018,Nord-Kivu,6
2018,Ituri,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Bas-Uele,1
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,3
2018,Tanganyika,13
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Maniema,0
2018,Sud-Kivu,1
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,1
2018,Nord-Kivu,10
2018,Ituri,3
2018,Nord-Kivu,0
2018,Sud-Kivu,0
2018,Maniema,4
2018,Ituri,4
2018,Nord-Kivu,1
2018,Nord-Kivu,3
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Sud-Kivu,0
2018,Haut-Katanga,2
2018,Haut-Katanga,0
2018,Kongo-Central,0
2018,Sud-Ubangi,0
2018,Nord-Kivu,2
2018,Sud-Kivu,2
2018,Kasai-Central,0
2018,Nord-Kivu,1
2018,Bas-Uele,1
2018,Sud-Kivu,5
2018,Sud-Kivu,2
2018,Nord-Kivu,0
2018,Nord-Kivu,10
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Tshopo,0
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Ituri,7
2018,Ituri,7
2018,Sud-Kivu,0
2018,Ituri,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Bas-Uele,0
2018,Nord-Kivu,0
2018,Nord-Kivu,0
2018,Ituri,4
2018,Ituri,1
2018,Bas-Uele,0
2018,Nord-Kivu,0
2018,Ituri,0
2018,Haut-Uele,0
2018,Nord-Kivu,1
2018,Bas-Uele,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Ituri,0
2018,Haut-Uele,0
2018,Ituri,2
2018,Ituri,0
2018,Ituri,0
2018,Sud-Kivu,1
2018,Ituri,1
2018,Nord-Kivu,2
2018,Kasai-Central,0
2018,Sud-Kivu,0
2018,Nord-Kivu,1
2018,Ituri,3
2018,Kasai-Central,0
2018,Nord-Kivu,5
2018,Sud-Kivu,1
2018,Nord-Kivu,2
2018,Nord-Kivu,3
2018,Nord-Kivu,1
2018,Tshopo,0
2018,Ituri,41
2018,Ituri,13
2018,Bas-Uele,0
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Ituri,8
2018,Tshopo,1
2018,Haut-Katanga,0
2018,Bas-Uele,0
2018,Bas-Uele,0
2018,Equateur,0
2018,Nord-Kivu,3
2018,Ituri,3
2018,Sud-Kivu,0
2018,Ituri,4
2018,Kinshasa,0
2018,Nord-Kivu,1
2018,Nord-Kivu,2
2018,Nord-Kivu,1
2018,Ituri,4
2018,Sud-Ubangi,1
2018,Nord-Kivu,12
2018,Nord-Kivu,8
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Ubangi,1
2018,Haut-Katanga,1
2018,Haut-Katanga,0
2018,Kasai-Central,2
2018,Tshopo,4
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,1
2018,Nord-Kivu,0
2018,Ituri,4
2018,Haut-Uele,0
2018,Ituri,0
2018,Kasai,4
2018,Nord-Kivu,0
2018,Nord-Kivu,7
2018,Nord-Kivu,0
2018,Nord-Kivu,1
2018,Haut-Katanga,0
2018,Haut-Katanga,2
2018,Sud-Kivu,0
2018,Nord-Kivu,0
2018,Ituri,0
2018,Nord-Kivu,7
2018,Nord-Kivu,0
2018,Ituri,34
2018,Sud-Kivu,1
2018,Sud-Kivu,1
2018,Sud-Kivu,1
2018,Nord-Kivu,1
2018,Sud-Kivu,1
2018,Ituri,1
2018,Haut-Katanga,2
2018,Ituri,25
2018,Ituri,0
2018,Sud-Kivu,0
2018,Haut-Uele,0
2018,Haut-Katanga,0
2018,Kinshasa,1
2018,Nord-Kivu,0
2018,Ituri,1
